"字段1"
"（延期）关于召开浙江大学2018年党风廉政建设工作会议的通知 2018-02-23"
"浙江大学关于赵斌等3人具有教授职务任职资格的通知 2018-02-23"
"中共浙江大学委员会办公室 浙江大学校长办公室关于成立浙江大学2018年“创青春”全国大学生创业大赛筹备工作领导小组的通知 2018-02-23"
"浙江大学关于公布2018年2月退休人员名单的通知 2018-02-22"
"中共浙江大学委员会 浙江大学关于推进“双一流”建设工作的实施意见 2018-02-22"
"信息技术中心关于做好2018年春节寒假期间全校网络安全保障工作的通知 2018-02-14"
"科研院关于转发科技部国际合作司关于征集中罗（马尼亚）、中保（加利亚）科技合作委员会例会交流项目的通知 2018-02-13"
"科研院关于转发国家重点研发计划政府间国际科技创新合作专项国家磁约束核聚变能发展研究2018年度项目申报指南征求意见的通知 2018-02-12"
"浙江大学关于李苏娟等748人具有卫生技术中级职务任职资格的通知 2018-02-11"
"浙江大学关于张译方等67人具有专业技术中级职务任职资格的通知 2018-02-11"
"浙江大学关于王宇璐等11人具有专业技术初级职务任职资格的通知 2018-02-11"
"科研院关于转发国家重点研发计划“变革性技术关键科学问题”重点专项2018年度项目申报指南征求意见的通知 2018-02-09"
"关于做好浙江大学2018届优秀毕业研究生评比工作的通知 2018-02-09"
"浙江大学关于公布2017年优质教学奖获奖人员名单的通知 2018-02-08"
"社科院关于申报2018年度教育部人文社会科学研究专项任务项目（教育廉政理论研究）的通知 2018-02-07"
"社科院关于申报2018年度教育部人文社会科学研究专项任务项目（中国特色社会主义理论体系研究）的通知 2018-02-07"
"浙江大学关于公布2017年浙江大学青年教师教学竞赛获奖名单的通知 2018-02-07"
"浙江大学2018年拟录用人员名单公示（四） 2018-02-07"
"科研院关于浙江大学“十三五”科技奖励项目初步结果公示的通知 2018-02-06"
"劳务派遣人员招聘启事（派遣至浙江大学传媒学院工作） 2018-02-05"
"信息技术中心关于公共通讯新旧平台短信账户切换的通知 2018-02-02"
"信息技术中心关于浙江大学公共通讯平台寒假期间用户服务事项的通知 2018-02-02"
"社科院关于申报2018年度浙江省社科规划对策类课题的通知 2018-02-02"
"浙江大学高等教育研究会关于公布2017年度立项课题的通知 2018-02-02"
"浙江大学高等教育研究会关于公布2016年度立项课题结题评审结果的通知 2018-02-02"
"会计核算中心经费认领公告 2018-02-02"
"浙江大学关于部分研究机构负责人调整的通知 2018-02-02"
"浙江大学国际联合学院（海宁国际校区）公开招聘管理人员拟录用人员公示 2018-02-02"
"2018年第二批大型仪器维修补贴立项公示 2018-01-31"
"劳务派遣人员招聘启事（派遣至浙江大学地方合作处） 2018-01-31"
"劳务派遣人员招聘启事（派遣至浙江大学教育学院） 2018-01-31"
"科研院关于2018年度浙江大学中央高校基本科研业务费（自然科学领域）第二批拟立项项目公示的通知 2018-01-31"
"关于省财政厅下达国库项目采购预算指标的通知（1.31） 2018-01-31"
"关于征集《形势与政策》教育研究与实践优秀案例的通知 2018-01-31"
"关于启动第二批国际化工作岗位申请的通知 2018-01-31"
"关于“书记信箱”“校长信箱”寒假期间暂停开放的通知 2018-01-31"
"劳务派遣人员招聘启事（派遣至浙江大学物理学系） 2018-01-31"
"劳务派遣人员招聘启事（派遣至浙江大学信电学院微纳加工中心） 2018-01-31"
"科研院关于“以民促军基础培育计划-自然科学基金专项”拟立项项目公示的通知 2018-01-30"
"浙江大学动物科学学院科职岗位校内招聘启事 2018-01-30"
"中共浙江大学委员会关于校工会内设机构负责人任职的通知 2018-01-30"
"浙江大学关于研究生院等单位内设机构负责人职务任免及信息技术中心内设机构调整的通知 2018-01-30"
"中共浙江大学委员会关于徐国斌同志任职的通知 2018-01-30"
"浙江大学关于徐国斌等任职的通知 2018-01-30"
"浙江大学关于调整浙江大学圆正控股集团有限公司董事会、监事会组成人员的通知 2018-01-30"
"劳务派遣人员招聘启事（派遣至浙江大学生命科学研究院） 2018-01-30"
"关于举办浙江大学“童一家”第七期教职工茶艺培训的通知 2018-01-30"
"浙江大学关于尹金荣等87人晋升职员职级的通知 2018-01-30"
"浙江大学关于高丹忱等284人具有卫生技术高级职务任职资格的通知 2018-01-30"
"浙江大学关于万安平等3人具有技术研发及知识转化副研究员职务任职资格的通知 2018-01-30"
"浙江大学关于张幼铭等27人具有高教管理研究员等专业技术高级职务任职资格的通知 2018-01-30"
"浙江大学关于乐启良等156人具有教学科研高级职务任职资格的通知 2018-01-30"
"科研院转发关于2018年度国家自然科学基金委员会与泰国国家研究理事会合作研究项目指南 2018-01-30"
"科研院关于2018年度浙江大学中央高校基本科研业务费（自然科学领域）第一批拟立项项目公示的通知 2018-01-30"
"关于浙江大学研究生教育管理系统升级增加英文版的通知 2018-01-30"
"社科院关于申报2018年度教育部人文社会科学研究专项任务项目（工程科技人才培养研究）的通知 2018-01-29"
"关于2018年寒假期间行政服务办事大厅上班安排的温馨提示 2018-01-29"
"浙江大学2018年拟录用人员名单公示（三） 2018-01-29"
"关于召开浙江大学科研经费管理培训会的预通知 2018-01-29"
"浙江大学印发《浙江大学采购管理办法》的通知  2018-01-29"
"研究生院关于申报浙江大学2018年“博士研究生学术新星培养计划”的通知 2018-01-29"
"科研院关于转发国家重点研发计划“发育编程及其代谢调节”与“合成生物学”重点专项2018年度项目申报指南征求意见的通知 2018-01-26"
"研究生院关于浙江大学研究生素养与能力培养型课程建设及申报的通知 2018-01-26"
"劳务派遣人员招聘启事（派遣至浙江大学动物科学学院） 2018-01-26"
"劳务派遣人员招聘启事（派遣至浙江大学环境与资源学院） 2018-01-26"
"劳务派遣人员招聘启事（派遣至浙江大学生命科学研究院） 2018-01-26"
"劳务派遣人员招聘启事（派遣至浙江大学药学院药物信息学研究所） 2018-01-26"
"后勤管理处关于防范雨雪冰冻灾害天气的温馨提示  2018-01-26"
"信息技术中心关于2018年寒期网络服务前台和校园卡服务部开放时间的通知 2018-01-26"
"关于开展“启真杯”浙江大学2018年度学生十大学术新成果评选活动的通知 2018-01-26"
"科研院关于转发国家重点研发计划政府间国际科技创新合作/港澳台科技创新合作重点专项2017年度第二批项目申报指南注意事项及联合申报信息的通知 2018-01-25"
"科研院转发科技部关于发布国家重点研发计划公共安全风险防控与技术装备重点专项（司法专题任务）2018年度第一批项目申报指南的通知 2018-01-25"
"科研院转发科技部农村司关于国家重点研发计划“蓝色粮仓科技创新”和“主要经济作物优质高产与产业提质增效科技创新”2个重点专项2018年度项目申报指南征求意见的通知 2018-01-25"
"浙江大学印发《浙江大学博士研究生学术新星培养计划实施办法（试行）》的通知 2018-01-25"
"科研院转发科技部社发司关于对国家重点研发计划“食品安全关键技术研发”、“中医药现代化研究”和“生殖健康及重大出生缺陷防控研究”重点专项2018年度项目申报指南征求意见的通知 2018-01-25"
"学工部、研工部、校团委关于寒假安全的温馨提醒 2018-01-25"
"关于寒假期间在校学生共进年夜饭的通知 2018-01-25"
"劳务派遣人员招聘启事(派遣至浙江大学继续教育管理处) 2018-01-25"
"科研院转发科技部关于对国家重点研发计划重大自然灾害监测预警与防范等3个重点专项2018年度项目申报指南建议征求意见的通知 2018-01-25"
"关于2017年12月、2018年1月中行助学贷款发放的通知 2018-01-25"
"校领导科技成果转化奖励分配情况公示 2018-01-25"
"关于举行浙江大学新春团拜会的通知 2018-01-25"
"本科生院关于冰雪天气期间继续做好冬学期期末考试工作的温馨提示 2018-01-25"
"关于开展2018年度“香江学者计划”申报工作的通知 2018-01-25"
"浙江大学关于成立浙江大学大学生创新创业训练计划和学科竞赛领导小组及专家委员会的通知 2018-01-24"
"关于申报全国博管会2018年度博士后国际交流计划派出和学术交流项目的通知 2018-01-24"
"研究生院关于2017-2018学年春夏学期研究生课程网上选课日程安排的通知 2018-01-24"
"关于开展2018年度博士后创新人才支持计划申报工作的通知 2018-01-24"
"会计核算中心经费认领公告 2018-01-24"
"劳务派遣人员启事（派遣至浙江大学动物科学学院） 2018-01-24"
"浙江大学关于印发《浙江大学教学及一般对外服务收入分配办法（试行）》的通知 2018-01-23"
"关于浙江大学永平奖教金2018年度评选工作的通知 2018-01-23"
"劳务派遣人员招聘启事（派遣至浙江大学医学院郭江涛课题组） 2018-01-23"
"工学部关于浙江大学-美国西北大学双学位研究生项目2018年招生的通知（更新） 2018-01-23"
"浙江大学关于成立浙江大学立法研究院及负责人任命的通知 2018-01-23"
"关于浙江大学西湖区块人才专项房第一、二批申购漏报人员补充申购的通知 2018-01-23"
"营业用房公开招租公告（紫金文苑23幢103号商铺） 2018-01-23"
"营业用房公开招租公告（昙花庵路290-1、290-2号商铺） 2018-01-23"
"营业用房公开招租公告（昙花庵路284号商铺） 2018-01-23"
"营业用房公开招租公告（昙花庵路284-1号商铺） 2018-01-23"
"营业用房公开招租公告（昙花庵路282-2号商铺） 2018-01-23"
"营业用房公开招租公告（港湾家园18幢15号商铺） 2018-01-23"
"营业用房公开招租公告（定安路46号三楼） 2018-01-23"
"浙江大学关于成立新农村发展研究院推进工作领导小组的通知 2018-01-23"
"关于省财政厅下达国库项目采购预算指标的通知（1.23） 2018-01-23"
"社科院关于申报2018年度教育部人文社会科学研究一般项目申报工作的通知（2月8日更新） 2018-01-23"
"关于申报第二十五届“董氏文史哲研究奖励基金”的通知 2018-01-23"
"关于举办第二十九期“研究生辅导员Seminar”的通知 2018-01-23"
"关于召开浙江大学医学院附属医院深化改革内涵发展动员会的通知 2018-01-22"
"关于启动第六期“健心”计划研究生思想政治工作质量提升工程立项申报的通知 2018-01-22"
"浙江大学关于公布2018年1月退休人员名单的通知 2018-01-22"
"劳务派遣人员招聘启事（派遣至浙江大学数学高等研究院（筹）） 2018-01-22"
"关于浙江大学2018年继续教育研究课题申报工作的通知 2018-01-22"
"浙江大学关于马忠华等职务任免的通知 2018-01-22"
"中共浙江大学委员会关于马忠华等同志任职的通知 2018-01-22"
"中共浙江大学委员会  浙江大学关于成立医学院有关临床教学科研机构及负责人任职的通知 2018-01-22"
"关于公示2017年度浙江大学唐立新优秀辅导员奖及优秀学生管理干部奖拟获奖人选的通知 2018-01-22"
"关于公示2017年度学生思政奖教金拟获奖人选的通知 2018-01-22"
"关于召开研究生分管书记研判会的通知 2018-01-22"
"（时间更新）关于召开浙江大学校园安全与稳定工作视频会议的通知 2018-01-22"
"劳务派遣人员启事（派遣至浙江大学动物科学学院） 2018-01-22"
"劳务派遣人员招聘启事（派遣至浙江大学生命科学研究院） 2018-01-22"
"（地点更新）关于举行浙江大学创新创业教育年终总结交流会的通知 2018-01-22"
"关于2018年参加卫生技术高级职务实践能力考试和临床教学规范考试有关事项的通知 2018-01-20"
"关于2018年卫生高级专业实践能力考试和临床教学规范考试报名的通知 2018-01-20"
"关于举办辅导员论坛暨第六届浙江大学辅导员职业能力大赛决赛的通知 2018-01-19"
"关于举行浙江大学本科生思政工作总结交流会的通知 2018-01-19"
"浙江大学关于公共管理学院社会学系对外称浙江大学社会学系的通知 2018-01-19"
"中共浙江大学委员会关于毛丹等同志任职的通知 2018-01-19"
"浙江大学关于翁亮等职务任免的通知 2018-01-19"
"浙江大学关于陈汉林等任职的通知 2018-01-19"
"中共浙江大学委员会关于郑丹文等同志职务任免的通知 2018-01-19"
"关于中国金石总录的开通试用通知 2018-01-19"
"浙江大学关于公布2017年冬季本科毕业生名单的通知 2018-01-19"
"劳务派遣人员启事（派遣至浙江大学人文学院哲学系） 2018-01-19"
"社科院关于申报2018年度浙江省民政政策理论研究规划课题的通知 2018-01-19"
"浙江大学关于公布2017年冬季授予学士学位名单的通知 2018-01-18"
"关于召开共青团浙江大学二十届三次全委（扩大）会议的通知  2018-01-18"
"浙江大学印发《浙江大学本科教学事故认定与处理办法》的通知 2018-01-18"
"劳务派遣人员招聘启事（派遣至浙江大学软件学院工作） 2018-01-17"
"劳务派遣人员招聘启事（派遣至浙江大学生命科学学院） 2018-01-17"
"（地点更新）关于召开2017年度院级党组织书记抓基层党建述职评议大会的通知 2018-01-17"
"科研院转发浙江省科学技术厅关于做好2018年度浙江省国际科技合作基地申报工作的通知（更新） 2018-01-17"
"关于校史馆维修及寒假闭馆的通知 2018-01-17"
"中共浙江大学委员会办公室  浙江大学校长办公室关于成立浙江大学农耕文化展示基地建设领导小组的通知  2018-01-17"
"2018年第一批大型仪器维修补贴立项公示 2018-01-17"
"浙江大学2018年拟录用人员名单公示（二） 2018-01-16"
"关于选拔2017级优秀学生转入竺可桢学院学习的通知 2018-01-16"
"温馨提示：2018年1月18至27日本科课程冬学期期末考试 2018-01-16"
"本科生院关于2017-2018学年冬学期考场监考老师乘车安排 2018-01-16"
"浙江大学关于新增三个博士后科研流动站的通知        2018-01-16"
"关于开展2017年中央部门项目支出绩效自评工作的通知 2018-01-16"
"科研院关于转发《“中韩青年科学家交流计划”2018年中国青年科学家赴韩进行学术交流工作征集指南》的通知 2018-01-15"
"关于组织参加《中国高校智能机器人创意大赛》暨校内选拔赛的通知 2018-01-15"
"劳务派遣人员招聘启事（派遣至浙江大学电气学院） 2018-01-15"
"中共浙江大学委员会 浙江大学关于印发《浙江大学院长（系主任）助理岗位管理办法》的通知 2018-01-15"
"会计核算中心经费认领公告 2018-01-15"
"关于开展继续教育劳务派遣员工岗位培训的通知（第二期） 2018-01-15"
"2018年度国家社会科学基金艺术学重大项目招标公告 2018-01-15"
"2018年度国家社会科学基金艺术学项目申报公告 2018-01-15"
"科研院转发关于国家自然科学基金委员会-中国科学院空间科学卫星科学研究联合基金2018年度项目指南 2018-01-15"
"浙江大学关于工人技师和高、中级技术工人聘用的通知 2018-01-15"
"关于召开本科教育教学工作会议的通知 2018-01-13"
"关于召开新一轮国家教学成果奖申报启动会的通知 2018-01-13"
"浙江大学关于2018年度卫生专业技术资格考试工作的通知 2018-01-13"
"科研院关于转发2018年度国家自然科学基金外国青年学者研究基金项目申请指南 2018-01-12"
"关于召开浙江大学信息化建设领导小组全体会议的通知 2018-01-12"
"浙江大学“2018年国家公派硕士研究生项目”实施办法 2018-01-12"
"浙江大学“2018年艺术类人才培养特别项目”实施办法 2018-01-12"
"浙江大学“2018年国家建设高水平大学公派研究生项目”实施办法 2018-01-12"
"浙江大学关于高翔等职务任免的通知 2018-01-12"
"关于省财政厅下达国库项目预算指标的通知（1.11） 2018-01-11"
"劳务派遣人员招聘启事（派遣至浙江大学生命科学研究院） 2018-01-11"
"浙江大学关于表彰2017年度浙江大学医德医风奖获得者的通报 2018-01-11"
"劳务派遣人员招聘启事（派遣至浙江大学外语学院） 2018-01-11"
"捕捉生活中的“小美好”——2018浙江大学微影像创作大赛 2018-01-11"
"关于正式订购CNKI中国引文数据库的通知 2018-01-11"
"劳务派遣人员招聘启事（派遣至浙大医学院） 2018-01-10"
"劳务派遣人员招聘启事（派遣至浙江大学马克思主义学院） 2018-01-10"
"关于征集2018年度教育部哲学社会科学研究重大课题攻关项目选题的通知 2018-01-10"
"研究生院关于召开2018年“国家公派研究生项目”宣讲会的通知 2018-01-10"
"浙江大学关于成立浙江大学通识教育专家委员会和推进工作组的通知 2018-01-10"
"关于申报全国教育科学“十三五”规划2018年度课题的通知 2018-01-10"
"浙江大学2018年拟录用人员名单公示（一） 2018-01-10"
"浙江大学关于浙江大学机器人研究院负责人任命的通知  2018-01-09"
"浙江大学国际联合学院（海宁国际校区）科职岗位校内招聘启事 2018-01-09"
"会计核算中心经费认领公告 2018-01-09"
"会计核算中心境外汇款认领公告 2018-01-09"
"关于组织参加第二届浙江省高校辅导员工作案例大赛的通知 2018-01-09"
"劳务派遣人员招聘启事（派遣至浙江大学能源工程学院） 2018-01-09"
"科研院转发科技厅关于2018年度浙江省科学技术奖推荐工作的通知（1月9日更新） 2018-01-09"
"关于举行浙江大学2017年度退休教职工荣休典礼的通知 2018-01-09"
"劳务派遣人员招聘（派遣至浙江大学航空航天学院） 2018-01-09"
"中共浙江大学委员会办公室 浙江大学校长办公室关于寒假春节期间相关安排和做好安全管理各项工作的通知 2018-01-08"
"科研院关于填写浙江省基础公益研究项目 2018年度浙江大学用款计划表的通知 2018-01-08"
"中共浙江大学委员会关于认真学习宣传贯彻学校第十四次党代会精神的通知 2018-01-08"
"中共浙江大学委员会关于认真开好2017年度党员中层领导干部民主生活会的通知 2018-01-08"
"关于一月份校领导接待群众来访安排的通知 2018-01-08"
"关于上报公款存放管理工作情况的通知 2018-01-08"
"关于召开2017年度秋冬学期文化建设委员会专题会议的通知 2018-01-08"
"关于公示2017年浙江大学青年教师教学竞赛获奖名单的通知 2018-01-08"
"劳务派遣人员招聘启事（派遣至浙江大学公共管理学院） 2018-01-08"
"劳务派遣人员招聘启事（派遣至浙江大学爱丁堡大学联合学院） 2018-01-08"
"浙江大学关于公布2017年秋季授予博士、硕士学位名单的通知 2018-01-08"
"科研院关于开展2018年度在研省自然科学基金项目年度进展报告填报工作的通知 2018-01-08"
"劳务派遣人员招聘启事（派遣至浙江大学爱丁堡大学联合学院） 2018-01-05"
"科研院关于举行2018年国家杰青和优青申报交流会议的通知 2018-01-05"
"学校医保办转发《杭州市人民政府办公厅关于印发杭州市基本医疗保障办法市区实施细则的通知》 2018-01-05"
"关于徐国斌等同志的考察预告 2018-01-05"
"冬季预防呼吸道传染病 2018-01-05"
"关于调整港湾家园地下车位使用权出售价格的通知 2018-01-04"
"关于开展辅导员、学生骨干学习十九大精神网络培训示范班的通知 2018-01-04"
"关于申报2018年度浙江大学“学院（系）文化档案”专项课题的通知 2018-01-04"
"会计核算中心经费认领公告 2018-01-04"
"2017年度浙江大学基础医学学术年会重磅来袭 2018-01-04"
"科研院关于转发2018年度国家自然科学基金委员会与欧盟委员会环境生物技术合作研究项目申请指南 2018-01-04"
"外语学院关于2018年上半年BEC考试报考的通知 2018-01-04"
"信息技术中心关于后勤综合服务PC版上线试运行的通知 2018-01-03"
"关于书同文古籍系列库的开通试用通知 2018-01-03"
"社科院关于征集2018年度国家社科基金重大项目选题的通知 2018-01-03"
"劳务派遣人员招聘启事（派遣至浙江大学社会学系） 2018-01-03"
"科研院转发关于2018年度国家自然科学基金委员会与澳门科学技术发展基金联合科研资助基金项目指南 2018-01-03"
"劳务派遣人员招聘启事（派遣至浙江大学社会学系） 2018-01-02"
"劳务派遣人员招聘启事（派遣至浙江大学化工学院化学工程联合国家重点实验室曹堃教授课题组） 2018-01-02"
"营业用房公开招租公告（紫金文苑23幢103号商铺） 2018-01-02"
"后勤管理处关于设立动物科学学院标识的公示 2018-01-02"
"科研院关于转发2017年度国家自然科学基金委员会与斯里兰卡国家科学基金会合作研究项目受理日期延期的通知 2018-01-02"
"浙江大学关于成立浙江大学国家级实验教学示范中心建设和运行管理委员会以及聘任浙江大学国家级实验教学示范中心主任的通知 2018-01-02"
"浙江大学发展规划处管理岗位招聘启事 2018-01-02"
"中共浙江大学纪律检查委员会关于元旦春节寒假期间严明纪律 深化落实中央八项规定实施细则精神的通知 2018-01-02"
"本科生院关于2017-2018学年冬学期课堂教学质量评价工作的通知 2018-01-02"
"离退休工作处关于2018年1月份接待群众来访安排的通知 2018-01-02"
"浙江大学关于调整浙江大学全球浙商研究院等机构负责人的通知 2018-01-02"
"浙江大学关于成立浙江大学建筑学专业评估领导小组的通知 2018-01-02"
"浙江大学一流大学建设高校建设方案 2017-12-31"
"关于举行浙江大学第四届学生节之欢乐大巡游活动的通知 2017-12-29"
"关于公示2017年度浙江大学唐立新教学名师奖获奖名单的通知 2017-12-29"
"科研院关于发布浙江大学国际科技合作专项项目2018年度申报指南的通知 2017-12-29"
"关于举办2016—2017学年浙江大学优秀学生表彰大会具体事项的通知 2017-12-29"
"社科院关于推荐浙江省社会科学界联合会专家库专家人选和省哲学社会科学“十三五”规划学科组专家的通知 2017-12-29"
"劳务派遣人员招聘启事(派遣至浙江大学地方合作处) 2017-12-29"
"劳务派遣人员招聘启事（派遣至浙江大学动物科学学院） 2017-12-29"
"劳务派遣人员招聘启事（派遣至浙江大学信息与电子学院微纳加工中心） 2017-12-29"
"劳务派遣人员招聘启事（派遣至浙江大学爱丁堡大学联合学院） 2017-12-29"
"浙江大学关于公布浙江大学2016—2017学年研究生各类奖学金与荣誉称号获得者名单的通知  2017-12-29"
"科研院关于申报国防知识产权科研项目的通知 2017-12-28"
"中共浙江大学委员会办公室 浙江大学校长办公室关于表彰第八届浙江大学“十佳大学生”的通报 2017-12-28"
"中共浙江大学委员会办公室 浙江大学校长办公室印发《浙江大学选聘研究生担任求是学院兼职辅导员工作方案》的通知 2017-12-28"
"浙江大学关于何莲珍等职务任免的通知 2017-12-28"
"营业用房公开招租公告（昙花庵路284-1号商铺） 2017-12-28"
"营业用房公开招租公告（昙花庵路282-2号商铺） 2017-12-28"
"营业用房公开招租公告（定安路46号三楼） 2017-12-28"
"关于公示2017年度浙江大学优质教学一等奖获奖名单的通知 2017-12-28"
"国际联合学院（海宁国际校区）关于公布2018年度浙江大学―帝国理工学院联合培养研究生学位项目初选名单和后续事项的通知 2017-12-28"
"先研院关于2018年浙江大学“以民促军基础培育计划—自然科学基金专项”项目申请的通知 2017-12-28"
"浙江大学关于成立浙江大学马一浮书院及负责人任命的通知 2017-12-28"
"浙江大学关于计划财务处等单位内设机构调整及负责人职务任免的通知 2017-12-27"
"浙江大学关于人事处等单位内设机构负责人职务任免的通知 2017-12-27"
"关于填报教学实验室安全工作2017年度报告的通知 2017-12-27"
"本科生院关于2018年（上）全国计算机等级考试报名的通知 2017-12-27"
"中共浙江大学委员会   浙江大学关于党委办公室 校长办公室等单位内设机构负责人职务任免的通知 2017-12-27"
"2017年第十七批大型仪器维修补贴立项公示 2017-12-27"
"信息技术中心关于本科生、研究生银行卡与校园卡绑定关系调整的通知 2017-12-27"
"浙江大学2017年拟录用人员名单公示（二十） 2017-12-27"
"浙江大学关于公布2017年12月退休人员名单的通知 2017-12-27"
"会计核算中心经费认领公告 2017-12-27"
"浙江大学离退休工作处（离休党工委）管理岗位校内招聘启事 2017-12-27"
"科研院关于开展2017年创新人才推进计划组织推荐工作的通知 2017-12-27"
"营业用房公开招租公告（紫金文苑10幢103号商铺） 2017-12-26"
"营业用房公开招租公告（紫金文苑10幢101、102号商铺） 2017-12-26"
"营业用房公开招租公告（玉泉综合楼二楼210室） 2017-12-26"
"关于公示2017年度浙江大学优质教学一等奖获奖名单的通知 2017-12-26"
"校领导科技成果转化奖励分配情况公示 2017-12-26"
"浙江大学关于调整浙江大学学士学位评定委员会成员的通知 2017-12-26"
"劳务派遣人员招聘启事（派遣至浙江大学农业与生物技术学院） 2017-12-26"
"劳务派遣人员招聘启事（派遣至运动神经环路发育与疾病实验室白戈课题组） 2017-12-26"
"劳务派遣人员招聘启事（派遣至浙江大学医学院沈啸研究员课题组） 2017-12-26"
"劳务派遣人员启事（派遣至浙江大学人文学院历史学系） 2017-12-26"
"劳务派遣人员招聘启事（派遣至浙江大学电气工程学院） 2017-12-26"
"关于年终一次性奖金发放的通知 2017-12-26"
"中共浙江大学委员会关于求是学院内设机构负责人职务任免的通知 2017-12-26"
"杭州江南人才服务有限公司 银行基本账户及工资卡变更再次通知 2017-12-26"
"科研院转发关于征集国家自然科学基金委员会-中国铁路总公司 高速铁路基础研究联合基金（第二期）指南建议的通知 2017-12-25"
"关于召开2018年度国家社科基金项目申报动员暨经验交流会的通知 2017-12-25"
"关于2017年浙江大学青年教师教学竞赛决赛的通知 2017-12-25"
"信息技术中心关于浙江大学微信企业号上线试运行的通知 2017-12-25"
"科研院关于转发2018年度国家自然科学基金委员会与香港研究资助局联合科研资助基金项目指南 2017-12-25"
"关于编纂《浙江大学年鉴2018》的通知 2017-12-25"
"关于转发浙江省研究生教育学会2016年浙江省优秀博士/硕士学位论文评选结果的通知 2017-12-25"
"“在浙里，有你有爱有家”——关于举办第十五届浙江大学青年教职工迎春联欢晚会的通知 2017-12-25"
"科研院关于转发科技部关于发布科技基础资源调查专项2018年度项目指南的通知 2017-12-25"
"信息技术中心关于停止estore网络存储服务的通知 2017-12-25"
"浙江大学关于成立浙江大学智能交通研究所及负责人任命的通知 2017-12-25"
"关于2018年度浙江大学-斯坦福大学合作交流基金申报通知 2017-12-23"
"关于开展2017年浙江大学唐立新优秀辅导员奖及优秀学生管理干部奖评选工作的通知 2017-12-22"
"关于评选2017年度学生思政奖教金的通知 2017-12-22"
"科研院转发科技部关于发布国家重点研发计划政府间国际科技创新合作/港澳台科技创新合作重点专项2017年度第二批项目申报指南的通知 2017-12-22"
"社科院关于做好2018年湖州市市校合作软科学研究项目申报工作的通知 2017-12-22"
"2018年度国家社会科学基金项目申报通知 2017-12-22"
"关于2018年度国家社科基金项目申报线上评审的通知 2017-12-22"
"继续教育管理处关于开展继续教育劳务派遣员工岗位培训的通知（更新） 2017-12-22"
"浙江大学2017年创新创业实验室结题验收会暨创新创业教育工作推进会的通知 2017-12-22"
"劳务派遣人员招聘启事（派遣至浙江大学法律与经济研究中心） 2017-12-21"
"劳务派遣人员招聘启事（派遣至信电学院信号所） 2017-12-21"
"关于后勤综合服务移动版上线试运行的通知 2017-12-21"
"关于召开中共浙江大学第十四次代表大会的通知 2017-12-21"
"中共浙江大学委员会关于梁艳等同志职务任免的通知 2017-12-21"
"本科生院关于2017-2018学年春夏学期本科课程选课安排的通知 2017-12-21"
"关于举办浙江大学第四届学生节专题摄影比赛的通知  2017-12-21"
"会计核算中心经费认领公告 2017-12-20"
"会计核算中心境外汇款认领公告 2017-12-20"
"营业用房公开招租公告（凯旋路254-1号） 2017-12-20"
"关于公布院级团组织学习宣传贯彻党的十九大精神主题活动项目立项结果的通知 2017-12-20"
"劳务派遣人员招聘启事（派遣至浙江大学高分子科学与工程学系） 2017-12-20"
"劳务派遣人员招聘启事(派遣至浙江大学教育学院) 2017-12-20"
"关于举行2018年元旦升旗仪式的通知 2017-12-20"
"中共浙江大学委员会办公室 浙江大学校长办公室关于表彰2016—2017学年优秀研究生德育导师的通报 2017-12-20"
"后勤集团水电中心关于玉泉校区12月23日部分大楼停水的通知 2017-12-20"
"浙江大学关于做好2018年全国硕士研究生招生考试工作的通知 2017-12-20"
"校团委关于召开院级团委书记例会的通知  2017-12-20"
"关于开展“爱祖国强国防”活动月专题国防讲座的通知 2017-12-19"
"关于举办第四届学生节启动仪式暨高雅艺术进校园中央芭蕾舞团走进浙江大学专场演出的通知  2017-12-19"
"浙江大学第四届学生节通告  2017-12-19"
"关于举办“浙大祝贺您”仪式暨人才工作座谈会的通知 2017-12-19"
"浙江大学2017年专业技术高级职务中评结果公示 2017-12-19"
"党委教师工作部关于2017年度兴全奖教金和石华玉青年教师奖教金评选工作的通知 2017-12-18"
"研究生院关于2018年元旦放假研究生课程安排调整的通知 2017-12-18"
"中共浙江大学委员会印发《浙江大学共青团改革实施方案》的通知 2017-12-18"
"劳务派遣人员招聘启事（派遣至浙江大学高分子科学与工程学系） 2017-12-18"
"浙江大学关于聘任李培培为浙江大学发展委员会副主席的通知 2017-12-18"
"2017年第十六批大型仪器维修补贴立项公示 2017-12-18"
"浙江大学关于调整各级学位评定委员会组成人员的通知 2017-12-18"
"浙江大学关于浙江大学网络空间安全研究中心负责人任命的通知 2017-12-18"
"浙江大学关于成立浙江大学数学高等研究院（筹）及负责人任命的通知 2017-12-18"
"校医保办关于年终教职工和二级医疗照顾人员医疗费补助及省医保有关事项的通知 2017-12-18"
"中共浙江大学委员会办公室  浙江大学校长办公室关于表彰浙江大学2017年暑期大学生社会实践活动优秀组织奖  十佳指导教师  十佳团队   优秀指导教师   优秀团队   先进个人 优秀论文的通报 2017-12-18"
"浙江大学关于成立浙江大学中华译学馆等研究机构及负责人任命的通知  2017-12-18"
"关于2017年秋冬学期研究生“三助”津贴发放工作的通知 2017-12-18"
"关于2018年硕士研究生招生考试有关事项的通知 2017-12-15"
"计财处关于转发《中央财政科研项目专家咨询费管理办法》的通知 2017-12-15"
"计财处关于规范学生活动经费使用的通知 2017-12-15"
